year,month,date,"longitude (degree: E+, W-)","latitude (degree: N+, S-)",Level 0 (pieces/m3),ratio (fragment<5 mm),Level 1 (pieces/m3),windspeed (m/s),significant wave height (m),Level 2p (pieces/km2),Level 2w1 (g/km2),Level 2w2 (g/km2),No. in Table 1
2013,10,9,-9.6666,51.5736,230.0,0.04,9.2,8.02,1.79,17900000.0,425000.0,64500.0,13
2013,10,9,-9.6672,51.5735,11.0,0.04,0.44,8.02,1.79,858000.0,20300.0,1580.0,13
2013,10,9,-9.8397,51.496,2.5,0.04,0.1,8.02,1.79,195000.0,4610.0,259.0,13
2013,10,9,-9.9886,51.2916,8.0,0.04,0.32,8.02,1.79,624000.0,14800.0,1070.0,13
2013,10,9,-9.9876,51.1913,72.0,0.04,2.88,8.02,1.79,5620000.0,133000.0,15600.0,13
2013,10,9,-9.987,51.1472,340.0,0.04,13.6,8.02,1.79,26500000.0,628000.0,104000.0,13
2013,10,10,-9.2427,51.1291,2.5,0.04,0.1,8.22,1.52,169000.0,4010.0,218.0,13
2013,10,10,-9.221,51.4435,124.0,0.04,4.96,8.22,1.52,8400000.0,199000.0,25500.0,13
2013,10,10,-9.1542,51.4531,270.0,0.04,10.8,8.22,1.52,18300000.0,433000.0,66000.0,13
2013,10,10,-9.1352,51.4575,22.0,0.04,0.88,8.22,1.52,1490000.0,35200.0,3100.0,13
2013,10,10,-9.1328,51.2709,12.0,0.04,0.48,8.22,1.52,812000.0,19200.0,1480.0,13
2013,10,10,-9.1232,51.1831,2.0,0.04,0.08,8.22,1.52,135000.0,3200.0,166.0,13
2013,10,10,-9.0261,51.3757,220.0,0.04,8.8,8.22,1.52,14900000.0,352000.0,51400.0,13
2013,10,10,-9.0264,51.3936,31.0,0.04,1.24,8.22,1.52,2100000.0,49700.0,4710.0,13
2013,10,10,-9.0322,51.498,88.0,0.04,3.52,8.22,1.52,5960000.0,141000.0,16800.0,13
2013,10,10,-9.0448,51.5353,12.0,0.04,0.48,8.22,1.52,812000.0,19200.0,1480.0,13
2013,10,10,-8.9479,51.2387,1.0,0.04,0.04,9.0,1.53,74800.0,1770.0,80.5,13
2013,10,11,-8.3788,51.3024,14.0,0.04,0.56,10.0,1.85,1410000.0,33400.0,2900.0,13
2013,10,11,-8.3808,51.3647,76.0,0.04,3.04,10.0,1.85,7660000.0,181000.0,22900.0,13
2013,10,11,-8.3689,51.369,14.0,0.04,0.56,10.0,1.85,1410000.0,33400.0,2900.0,13
2013,10,11,-8.3356,51.2551,190.0,0.04,7.6,10.0,1.85,19200000.0,453000.0,69900.0,13
2013,10,11,-8.4358,51.2377,2.0,0.04,0.08,10.0,1.85,202000.0,4770.0,270.0,13
2013,10,11,-8.3283,51.0135,210.0,0.04,8.4,10.0,1.85,21200000.0,501000.0,79000.0,13
2013,10,11,-8.3272,50.989,19.0,0.04,0.76,9.48,2.13,2080000.0,49300.0,4660.0,13
2013,10,11,-8.2764,50.9654,36.0,0.04,1.44,9.48,2.13,3950000.0,93400.0,10200.0,13
2013,10,11,-8.2775,51.0416,7.5,0.04,0.3,10.0,1.85,756000.0,17900.0,1360.0,13
2013,10,11,-8.2835,51.3406,152.0,0.04,6.08,10.0,1.85,15300000.0,363000.0,53300.0,13
2013,10,12,-8.019,51.0451,270.0,0.04,10.8,8.86,1.4,18200000.0,431000.0,65800.0,13
2013,10,12,-8.0198,51.0258,38.0,0.04,1.52,8.86,1.4,2570000.0,60700.0,6020.0,13
2013,10,12,-7.9642,51.0196,3.0,0.04,0.12,8.91,1.31,191000.0,4510.0,252.0,13
2013,10,12,-7.9653,51.1533,36.0,0.04,1.44,8.91,1.31,2290000.0,54200.0,5230.0,13
2013,10,12,-7.9644,51.1804,9.0,0.04,0.36,8.91,1.31,572000.0,13500.0,964.0,13
2013,10,12,-7.9628,51.3238,210.0,0.04,8.4,8.91,1.31,13400000.0,316000.0,45000.0,13
2013,10,12,-7.9631,51.3306,10.0,0.04,0.4,8.91,1.31,636000.0,15000.0,1100.0,13
2013,10,12,-7.9613,51.4278,3.0,0.04,0.12,8.91,1.31,191000.0,4510.0,252.0,13
2013,10,12,-7.9559,51.4849,80.0,0.04,3.2,8.91,1.31,5090000.0,120000.0,13900.0,13
2013,10,12,-7.9159,51.1935,8.0,0.04,0.32,8.91,1.31,509000.0,12000.0,835.0,13
2013,10,13,-7.6946,51.0167,180.0,0.04,7.2,5.2,1.09,5530000.0,131000.0,15400.0,13
2013,10,13,-7.6849,51.0071,6.0,0.04,0.24,5.2,1.09,184000.0,4370.0,242.0,13
2013,10,13,-7.6355,51.3359,64.0,0.04,2.56,5.2,1.09,1970000.0,46600.0,4350.0,13
2013,10,13,-7.6365,51.3744,14.0,0.04,0.56,5.2,1.09,430000.0,10200.0,681.0,13
2013,10,13,-7.6388,51.4627,8.0,0.04,0.32,5.2,1.09,246000.0,5820.0,344.0,13
2013,10,13,-7.5905,51.5644,2.5,0.04,0.1,5.2,1.09,76900.0,1820.0,83.3,13
2013,10,13,-7.5877,51.2687,68.0,0.04,2.72,5.2,1.09,2090000.0,49500.0,4690.0,13
2013,10,13,-7.5873,51.2221,10.0,0.04,0.4,5.2,1.09,307000.0,7280.0,452.0,13
2013,10,13,-7.5869,51.1028,6.0,0.04,0.24,5.2,1.09,184000.0,4370.0,242.0,13
2013,10,13,-7.5611,51.007,260.0,0.04,10.4,5.2,1.09,7990000.0,189000.0,24100.0,13
2013,10,14,-7.3742,51.2456,400.0,0.04,16.0,4.56,1.24,12300000.0,291000.0,40700.0,13
2013,10,14,-7.3738,51.2285,49.0,0.04,1.96,4.56,1.24,1510000.0,35700.0,3140.0,13
2013,10,14,-7.3742,51.1271,44.0,0.04,1.76,4.56,1.24,1350000.0,32000.0,2760.0,13
2013,10,14,-7.3777,51.1507,4.0,0.04,0.16,4.56,1.24,123000.0,2910.0,148.0,13
2013,10,14,-7.3256,51.0065,28.0,0.04,1.12,4.56,1.24,861000.0,20400.0,1590.0,13
2013,10,14,-7.3256,51.0969,64.0,0.04,2.56,4.56,1.24,1970000.0,46600.0,4350.0,13
2013,10,14,-7.3256,51.1338,4.0,0.04,0.16,4.56,1.24,123000.0,2910.0,148.0,13
2013,10,14,-7.3239,51.4812,290.0,0.04,11.6,4.56,1.24,8920000.0,211000.0,27500.0,13
2013,10,14,-7.3245,51.4956,16.0,0.04,0.64,4.56,1.24,492000.0,11600.0,803.0,13
2013,10,14,-7.3174,51.6722,16.0,0.04,0.64,4.56,1.24,492000.0,11600.0,803.0,13
2013,10,15,-7.154,51.0566,480.0,0.04,19.2,7.54,0.968,19000000.0,451000.0,69400.0,13
2013,10,15,-7.1536,51.041,8.0,0.04,0.32,7.54,0.968,317000.0,7510.0,470.0,13
2013,10,15,-7.0935,51.0063,4.0,0.04,0.16,7.54,0.968,159000.0,3760.0,202.0,13
2013,10,15,-7.0939,51.3341,156.0,0.04,6.24,7.54,0.968,6190000.0,146000.0,17600.0,13
2013,10,15,-7.0945,51.3796,14.0,0.04,0.56,7.54,0.968,555000.0,13100.0,930.0,13
2013,10,15,-7.0944,51.5043,11.0,0.04,0.44,7.54,0.968,436000.0,10300.0,693.0,13
2013,10,15,-7.04,51.681,144.0,0.04,5.76,7.54,0.968,5710000.0,135000.0,16000.0,13
2013,10,15,-7.0385,51.6399,310.0,0.04,12.4,7.54,0.968,12300000.0,291000.0,40700.0,13
2013,10,15,-7.039,51.6278,24.0,0.04,0.96,7.54,0.968,952000.0,22500.0,1790.0,13
2013,10,15,-7.0381,51.541,21.0,0.04,0.84,7.54,0.968,833000.0,19700.0,1520.0,13
2013,10,16,-6.8722,51.0404,12.0,0.04,0.48,10.4,2.33,1580000.0,37300.0,3320.0,13
2013,10,16,-6.8744,51.1226,25.0,0.04,1.0,10.4,2.33,3280000.0,77700.0,8130.0,13
2013,10,16,-6.8739,51.1522,230.0,0.04,9.2,10.4,2.33,30200000.0,715000.0,122000.0,13
2013,10,16,-6.8734,51.1594,9.0,0.04,0.36,10.4,2.33,1180000.0,28000.0,2340.0,13
2013,10,16,-6.8773,51.312,140.0,0.04,5.6,10.4,2.33,18400000.0,435000.0,66500.0,13
2013,10,16,-6.8775,51.33,24.0,0.04,0.96,10.4,2.33,3150000.0,74600.0,7730.0,13
2013,10,16,-6.8787,51.3704,16.0,0.04,0.64,10.4,2.33,2100000.0,49700.0,4720.0,13
2013,10,16,-6.8793,51.4163,8.0,0.04,0.32,10.4,2.33,1050000.0,24900.0,2020.0,13
2013,10,16,-6.881,51.6165,4.5,0.04,0.18,10.4,2.33,591000.0,14000.0,1000.0,13
2013,10,16,-6.8795,51.4487,64.0,0.04,2.56,10.4,2.33,8410000.0,199000.0,25600.0,13
2013,10,17,-6.9965,52.0181,4.0,0.04,0.16,6.6,1.33,191000.0,4520.0,253.0,13
2013,10,17,-7.0988,52.0167,28.0,0.04,1.12,6.82,0.0,1340000.0,31600.0,2710.0,13
2013,10,17,-7.1583,52.0172,5.0,0.04,0.2,6.82,0.0,239000.0,5640.0,332.0,13
2013,10,17,-6.9859,52.1515,10.0,0.04,0.4,6.6,1.33,477000.0,11300.0,772.0,13
2013,10,17,-6.9835,52.1512,13.0,0.04,0.52,6.6,1.33,620000.0,14700.0,1060.0,13
2013,10,17,-6.8986,52.0407,130.0,0.04,5.2,6.6,1.33,6200000.0,147000.0,17700.0,13
2013,10,17,-6.8861,52.0275,4.5,0.04,0.18,6.6,1.33,215000.0,5080.0,292.0,13
2013,10,17,-6.7121,51.7374,52.0,0.04,2.08,6.6,2.94,5470000.0,129000.0,15200.0,13
2013,10,17,-6.7125,51.7278,200.0,0.04,8.0,6.6,2.94,21000000.0,498000.0,78400.0,13
2013,10,17,-6.7122,51.7174,18.0,0.04,0.72,6.6,2.94,1890000.0,44800.0,4150.0,13
2013,10,18,-6.5092,51.1882,23.0,0.04,0.92,11.8,2.79,4130000.0,97700.0,10700.0,13
2013,10,18,-6.51,51.0707,280.0,0.04,11.2,11.8,2.79,50300000.0,1190000.0,227000.0,13
2013,10,18,-6.51,51.0596,16.0,0.04,0.64,11.8,2.79,2870000.0,68000.0,6900.0,13
2013,10,18,-6.5099,50.9933,52.0,0.04,2.08,10.2,2.78,8050000.0,191000.0,24300.0,13
2013,10,18,-6.4822,50.9869,7.0,0.04,0.28,10.2,2.78,1080000.0,25700.0,2100.0,13
2013,10,18,-6.442,51.2198,160.0,0.04,6.4,11.8,2.79,28700000.0,680000.0,115000.0,13
2013,10,18,-6.4425,51.256,60.0,0.04,2.4,11.8,2.79,10800000.0,255000.0,34600.0,13
2013,10,18,-6.4426,51.2787,2.5,0.04,0.1,11.8,2.79,449000.0,10600.0,717.0,13
2013,10,18,-6.3436,51.3288,230.0,0.04,9.2,11.8,2.79,41300000.0,977000.0,178000.0,13
2013,10,18,-6.401,51.4267,40.0,0.04,1.6,11.8,2.79,7180000.0,170000.0,21100.0,13
2013,10,19,-6.1702,51.3321,180.0,0.04,7.2,10.3,2.89,29000000.0,686000.0,116000.0,13
2013,10,19,-6.1689,51.3171,20.0,0.04,0.8,10.3,2.89,3220000.0,76200.0,7930.0,13
2013,10,19,-6.1649,51.25,8.0,0.04,0.32,10.3,2.89,1290000.0,30500.0,2590.0,13
2013,10,19,-6.1633,51.1816,84.0,0.04,3.36,10.3,2.89,13500000.0,320000.0,45700.0,13
2013,10,19,-6.1635,51.1996,4.5,0.04,0.18,10.3,2.89,724000.0,17100.0,1290.0,13
2013,10,19,-6.1555,51.0237,64.0,0.04,2.56,10.3,2.89,10300000.0,244000.0,32800.0,13
2013,10,19,-6.1053,51.0173,16.0,0.04,0.64,10.3,2.89,2580000.0,60900.0,6040.0,13
2013,10,19,-6.1022,51.0626,2.0,0.04,0.08,10.3,2.89,322000.0,7620.0,478.0,13
2013,10,19,-6.1121,51.3522,150.0,0.04,6.0,10.3,2.89,24100000.0,571000.0,92700.0,13
2013,10,19,-6.1119,51.4241,8.0,0.04,0.32,10.3,2.89,1290000.0,30500.0,2590.0,13
2013,10,20,-6.4422,51.6587,72.0,0.04,2.88,11.8,4.03,18600000.0,441000.0,67500.0,13
2013,10,20,-6.4403,51.6337,13.0,0.04,0.52,11.8,4.03,3360000.0,79600.0,8370.0,13
2013,10,20,-6.4465,51.5313,100.0,0.04,4.0,11.8,4.03,25900000.0,612000.0,101000.0,13
2013,10,20,-6.4408,51.5169,14.0,0.04,0.56,11.8,4.03,3620000.0,85700.0,9160.0,13
2013,10,20,-6.4458,51.5279,5.5,0.04,0.22,11.8,4.03,1420000.0,33700.0,2930.0,13
2013,10,20,-6.4939,51.467,80.0,0.04,3.2,11.8,4.03,20700000.0,490000.0,76800.0,13
2013,10,20,-6.4918,51.4856,2.5,0.04,0.1,11.8,4.03,647000.0,15300.0,1120.0,13
2013,10,20,-6.4914,51.8457,48.0,0.04,1.92,11.8,4.03,12400000.0,294000.0,41200.0,13
2013,10,20,-6.5061,51.8844,19.0,0.04,0.76,11.8,4.03,4920000.0,116000.0,13300.0,13
2013,10,20,-6.5512,51.8215,16.0,0.04,0.64,11.8,4.03,4140000.0,98000.0,10800.0,13
2013,10,21,-6.8465,52.057,18.0,0.04,0.72,10.6,2.83,2920000.0,69200.0,7060.0,13
2013,10,21,-6.8667,51.9943,8.0,0.04,0.32,12.5,3.77,2060000.0,48700.0,4590.0,13
2013,10,21,-6.8537,51.8756,76.0,0.04,3.04,12.5,3.77,19500000.0,462000.0,71600.0,13
2013,10,21,-6.8807,51.853,4.5,0.04,0.18,12.5,3.77,1160000.0,27400.0,2280.0,13
2013,10,21,-6.9765,52.111,60.0,0.04,2.4,10.6,2.83,9750000.0,231000.0,30600.0,13
2013,10,21,-6.9775,52.1021,124.0,0.04,4.96,10.6,2.83,20100000.0,477000.0,74300.0,13
2013,10,21,-6.9606,52.077,6.0,0.04,0.24,10.6,2.83,975000.0,23100.0,1850.0,13
2013,10,21,-6.9613,51.9744,20.0,0.04,0.8,12.5,3.77,5140000.0,122000.0,14000.0,13
2013,10,21,-6.9615,51.9659,28.0,0.04,1.12,12.5,3.77,7200000.0,170000.0,21200.0,13
2013,10,22,-7.2274,51.9549,28.0,0.04,1.12,9.55,3.73,5430000.0,128000.0,15000.0,13
2013,10,22,-7.1963,52.0407,8.0,0.04,0.32,7.97,0.0,1550000.0,36700.0,3250.0,13
2013,10,22,-7.2237,52.0725,76.0,0.04,3.04,7.97,0.0,14700000.0,349000.0,50700.0,13
2013,10,22,-7.2243,52.0411,5.0,0.04,0.2,7.97,0.0,969000.0,22900.0,1830.0,13
2013,10,22,-7.2243,52.0298,2.5,0.04,0.1,7.97,0.0,485000.0,11500.0,787.0,13
2013,10,22,-7.2663,52.123,104.0,0.04,4.16,7.97,0.0,20200000.0,477000.0,74400.0,13
2013,10,22,-7.278,52.0947,22.0,0.04,0.88,7.97,0.0,4260000.0,101000.0,11200.0,13
2013,10,22,-7.278,51.9613,2.5,0.04,0.1,9.55,3.73,485000.0,11500.0,787.0,13
2013,10,22,-7.3319,51.7234,50.0,0.04,2.0,9.55,3.73,9690000.0,229000.0,30400.0,13
2013,10,22,-7.3335,51.7479,7.0,0.04,0.28,9.55,3.73,1360000.0,32100.0,2760.0,13
2013,10,23,-7.5335,51.8554,140.0,0.04,5.6,7.18,3.44,18800000.0,444000.0,68200.0,13
2013,10,23,-7.5351,51.8727,108.0,0.04,4.32,7.18,3.44,14500000.0,343000.0,49700.0,13
2013,10,23,-7.5338,51.9071,11.0,0.04,0.44,7.18,3.44,1480000.0,34900.0,3060.0,13
2013,10,23,-7.5508,51.9966,3.5,0.04,0.14,7.18,3.44,470000.0,11100.0,758.0,13
2013,10,23,-7.5858,51.7087,16.0,0.04,0.64,7.18,3.44,2150000.0,50800.0,4840.0,13
2013,10,23,-7.5952,51.6287,7.0,0.04,0.28,7.18,3.44,939000.0,22200.0,1760.0,13
2013,10,23,-7.6554,51.728,100.0,0.04,4.0,7.18,3.44,13400000.0,317000.0,45300.0,13
2013,10,23,-7.6552,51.7437,2.5,0.04,0.1,7.18,3.44,335000.0,7940.0,502.0,13
2013,10,23,-7.675,51.8503,72.0,0.04,2.88,7.18,3.44,9660000.0,229000.0,30300.0,13
2013,10,23,-7.7425,51.8107,12.0,0.04,0.48,7.18,3.44,1610000.0,38100.0,3410.0,13
2013,10,24,-7.972,51.7497,38.0,0.04,1.52,11.3,2.42,5650000.0,134000.0,15800.0,13
2013,10,24,-7.9871,51.7351,112.0,0.04,4.48,11.3,2.42,16700000.0,394000.0,58900.0,13
2013,10,24,-7.9926,51.717,13.0,0.04,0.52,11.3,2.42,1930000.0,45800.0,4260.0,13
2013,10,24,-7.9696,51.7937,5.0,0.04,0.2,11.3,2.42,744000.0,17600.0,1330.0,13
2013,10,24,-8.0516,51.7185,90.0,0.04,3.6,8.84,2.57,11100000.0,263000.0,36000.0,13
2013,10,24,-8.0402,51.7099,136.0,0.04,5.44,8.84,2.57,16800000.0,398000.0,59600.0,13
2013,10,24,-8.0384,51.6762,14.0,0.04,0.56,8.84,2.57,1730000.0,41000.0,3720.0,13
2013,10,24,-8.0392,51.6005,12.0,0.04,0.48,8.84,2.57,1480000.0,35100.0,3080.0,13
2013,10,24,-8.0896,51.5158,80.0,0.04,3.2,8.84,2.57,9890000.0,234000.0,31200.0,13
2013,10,25,-8.0898,51.531,2.5,0.04,0.1,8.3,2.79,315000.0,7460.0,466.0,13
2013,10,25,-8.4109,51.5053,16.0,0.04,0.64,8.3,2.79,2020000.0,47700.0,4490.0,13
2013,10,25,-8.4203,51.6736,116.0,0.04,4.64,8.3,2.79,14600000.0,346000.0,50300.0,13
2013,10,25,-8.4497,51.6532,20.0,0.04,0.8,8.3,2.79,2520000.0,59700.0,5890.0,13
2013,10,25,-8.4738,51.66,2.0,0.04,0.08,8.3,2.79,252000.0,5970.0,355.0,13
2013,10,25,-8.4797,51.6079,120.0,0.04,4.8,8.3,2.79,15100000.0,358000.0,52400.0,13
2013,10,25,-8.4675,51.599,8.0,0.04,0.32,8.3,2.79,1010000.0,23900.0,1930.0,13
2013,10,25,-8.4543,51.4528,18.0,0.04,0.72,8.3,2.79,2270000.0,53700.0,5180.0,13
2013,10,25,-8.4503,51.3842,2.0,0.04,0.08,8.3,2.79,252000.0,5970.0,355.0,13
2013,10,25,-8.9761,51.4196,108.0,0.04,4.32,8.3,2.79,13600000.0,322000.0,46100.0,13
2013,10,25,-8.0305,51.4173,160.0,0.04,6.4,8.3,2.79,20200000.0,477000.0,74400.0,13
2017,9,11,146.4975,40.0003,0.0135,0.91,0.0123,2.94,1.17,5740.0,136.0,3.51,14
2017,8,28,123.9717,20.9922,0.00895,0.91,0.00815,6.62,1.46,10700.0,253.0,7.5,14
2017,8,28,125.9808,20.9944,0.0752,0.91,0.0685,7.61,1.71,121000.0,2870.0,145.0,14
2017,8,29,127.9903,20.9978,0.00947,0.91,0.00863,7.98,1.89,17600.0,417.0,13.8,14
2017,8,30,129.9906,20.9997,0.211,0.91,0.192,0.655,1.99,34000.0,805.0,30.8,14
2017,9,2,139.9958,20.9981,0.141,0.91,0.128,5.59,2.19,214000.0,5070.0,291.0,14
2017,9,4,146.4594,20.9931,0.00792,0.91,0.00722,7.73,1.99,15100.0,357.0,11.4,14
2017,9,6,146.5467,26.9953,0.062,0.91,0.0565,1.36,1.59,16600.0,392.0,12.8,14
2017,9,9,146.5014,34.9617,0.0209,0.91,0.019,8.46,1.81,39600.0,936.0,37.0,14
2017,9,10,146.49,36.995,0.0032,0.91,0.00292,2.57,1.4,1420.0,33.7,0.642,14
2017,9,10,146.5228,37.9986,0.0035,0.91,0.00319,2.33,1.39,1400.0,33.2,0.63,14
2017,9,11,146.5139,38.99,0.169,0.91,0.154,5.6,1.07,125000.0,2960.0,151.0,14
2017,9,15,151.9481,35.025,0.00331,0.91,0.00302,8.06,1.67,5510.0,130.0,3.34,14
2017,9,15,150.0047,34.9792,0.00939,0.91,0.00855,5.51,1.42,9120.0,216.0,6.19,14
2017,9,16,147.9928,35.0083,7.5e-05,0.91,6.83e-05,7.19,1.5,99.9,2.36,0.0251,14
2017,9,24,119.9733,21.0236,0.00557,0.91,0.00507,4.97,1.36,4650.0,110.0,2.72,14
2017,9,24,119.4892,20.9969,0.0478,0.91,0.0435,4.14,1.38,33900.0,801.0,30.6,14
2017,9,24,118.9903,21.0083,0.0723,0.91,0.0659,5.03,1.42,64100.0,1520.0,66.7,14
2013,7,6,7.2703,43.6874,0.498,1.0,0.498,1.24,0.118,9890.0,234.0,6.83,15
2013,7,7,6.01,43.0733,0.395,1.0,0.395,2.33,0.0892,11100.0,263.0,7.89,15
2013,7,7,5.9242,43.0887,0.975,1.0,0.975,2.4,0.0852,27100.0,640.0,23.3,15
2013,7,7,5.9284,43.1006,0.488,1.0,0.488,2.4,0.0852,13500.0,320.0,10.0,15
2013,7,8,6.5926,43.2741,0.198,1.0,0.198,3.48,0.29,27100.0,642.0,23.4,15
2013,7,9,7.0301,43.5332,0.61,1.0,0.61,3.72,0.138,42700.0,1010.0,40.6,15
2013,7,10,7.79,43.4431,0.274,1.0,0.274,3.31,0.183,22600.0,535.0,18.7,15
2013,7,13,7.2665,43.6877,2.89,1.0,2.89,3.38,0.195,259000.0,6130.0,367.0,15
2013,7,14,7.238,43.6561,0.305,1.0,0.305,2.17,0.133,12000.0,283.0,8.61,15
2013,7,14,7.1672,43.594,0.116,1.0,0.116,2.17,0.133,4550.0,108.0,2.65,15
2013,7,14,7.7969,43.4406,0.846,1.0,0.846,2.17,0.133,33200.0,785.0,29.9,15
2013,7,15,8.7211,42.6175,0.302,1.0,0.302,0.0,0.2,11800.0,280.0,8.51,15
2013,7,16,8.7351,42.5748,0.572,1.0,0.572,0.0,0.0665,22400.0,531.0,18.5,15
2013,7,16,8.5517,42.7846,0.284,1.0,0.284,0.0,0.0665,11100.0,264.0,7.89,15
2013,7,17,7.8894,43.3903,0.108,1.0,0.108,0.698,0.056,574.0,13.6,0.212,15
2013,7,17,7.4105,43.7134,0.397,1.0,0.397,0.698,0.056,2110.0,49.9,1.04,15
2013,7,17,7.4893,43.7589,0.196,1.0,0.196,0.698,0.056,1040.0,24.6,0.438,15
2013,7,20,7.2733,43.6907,1.47,1.0,1.47,1.94,0.0383,14900.0,352.0,11.2,15
2013,7,22,8.497,44.2604,0.302,1.0,0.302,3.33,0.0,3050.0,72.3,1.63,15
2013,7,22,8.4899,44.3123,1.66,1.0,1.66,3.33,0.0,16800.0,397.0,13.0,15
2013,7,23,8.9201,44.4099,0.846,1.0,0.846,3.74,0.0,8550.0,202.0,5.72,15
2013,7,24,7.5895,43.7844,0.31,1.0,0.31,6.35,0.535,143000.0,3390.0,178.0,15
2013,7,25,7.2742,43.6904,2.58,1.0,2.58,4.3,0.513,773000.0,18300.0,1390.0,15
2013,7,27,7.2771,43.6899,1.2,1.0,1.2,2.19,0.22,78700.0,1860.0,85.8,15
2013,7,28,7.0695,43.5117,0.257,1.0,0.257,4.05,0.761,108000.0,2550.0,126.0,15
2013,7,28,7.0281,43.5347,0.277,1.0,0.277,4.05,0.761,116000.0,2740.0,138.0,15
2013,7,28,7.0891,43.2954,0.482,1.0,0.482,4.05,0.761,202000.0,4770.0,270.0,15
2013,7,31,6.8482,43.0362,0.213,1.0,0.213,3.34,0.278,26800.0,635.0,23.1,15
2013,8,1,7.1724,43.4579,0.52,1.0,0.52,3.12,0.181,39900.0,945.0,37.5,15
2013,8,3,7.2688,43.6857,0.385,1.0,0.385,3.75,0.0414,8130.0,192.0,5.37,15
2013,8,3,7.1346,43.6028,0.55,1.0,0.55,3.75,0.0414,11600.0,275.0,8.31,15
2013,8,5,8.2006,44.0189,0.903,1.0,0.903,3.42,0.0,19100.0,451.0,15.2,15
2013,8,6,7.6786,43.7775,0.14,1.0,0.14,1.61,0.0721,2200.0,52.2,1.09,15
2011,6,10,163.5966,-39.3111,0.00212,0.94,0.00198,10.2,2.67,7340.0,174.0,4.74,16
2011,6,11,160.418,-39.9515,0.00485,0.94,0.00454,7.3,2.93,13200.0,312.0,9.68,16
2011,6,12,155.8904,-40.6348,0.0052,0.94,0.00487,6.05,2.91,11600.0,275.0,8.31,16
2011,6,13,152.2834,-41.1345,0.00288,0.94,0.0027,5.36,2.95,5790.0,137.0,3.55,16
2011,8,12,145.7996,-43.5773,0.0787,0.94,0.0737,3.04,1.7,51700.0,1220.0,51.3,16
2011,8,13,144.5419,-41.922,0.0338,0.94,0.0316,4.58,2.59,51000.0,1210.0,50.6,16
2011,8,14,142.4187,-39.0414,0.0103,0.94,0.00964,9.7,2.27,28800.0,682.0,25.2,16
2011,8,15,139.8259,-37.8891,0.019,0.94,0.0178,7.1,1.65,28300.0,669.0,24.6,16
2011,8,16,135.6867,-36.056,0.00688,0.94,0.00644,15.9,4.72,65600.0,1550.0,68.6,16
2011,8,17,132.1821,-35.4807,0.00413,0.94,0.00387,12.0,6.1,38600.0,913.0,35.9,16
2011,8,18,127.266,-35.0722,0.0,0.94,0.0,3.07,4.01,0.0,0.0,0.0,16
2011,8,19,121.8174,-34.6037,0.003,0.94,0.00281,9.14,2.96,10300.0,245.0,7.2,16
2011,8,20,118.6228,-35.3149,0.00488,0.94,0.00457,6.28,3.14,12200.0,289.0,8.85,16
2011,8,22,114.4908,-33.1138,0.0015,0.94,0.0014,11.2,4.83,10300.0,245.0,7.21,16
2012,4,11,148.4482,-41.8978,0.0114,0.94,0.0107,5.25,0.0,78600.0,1860.0,85.6,16
2012,4,12,148.8926,-39.6565,0.0,0.94,0.0,10.4,0.0,0.0,0.0,0.0,16
2012,4,13,150.3971,-37.6445,0.0196,0.94,0.0183,5.32,0.859,11400.0,269.0,8.11,16
2012,4,13,150.8398,-35.4038,0.0647,0.94,0.0606,4.76,0.407,15900.0,377.0,12.2,16
2012,4,14,152.0031,-33.8816,0.0277,0.94,0.0259,5.86,0.678,14000.0,331.0,10.4,16
2012,4,15,152.6923,-33.1718,0.115,0.94,0.108,3.41,0.738,36800.0,871.0,33.9,16
2012,4,15,153.3764,-31.0315,0.02,0.94,0.0187,7.2,1.1,20100.0,475.0,16.2,16
2012,4,16,153.9211,-28.342,0.125,0.94,0.117,4.51,0.0,125000.0,2970.0,151.0,16
2012,4,17,153.3779,-26.7298,0.0344,0.94,0.0322,6.1,0.0769,2050.0,48.6,1.0,16
2012,5,4,155.2088,-24.9181,0.00146,0.94,0.00137,8.61,3.0,4800.0,114.0,2.83,16
2012,5,6,162.3385,-23.8705,0.0463,0.94,0.0433,6.93,2.77,113000.0,2670.0,133.0,16
2012,5,7,166.6191,-23.2135,0.00121,0.94,0.00113,5.45,2.6,2180.0,51.6,1.08,16
2012,5,8,170.6228,-21.7692,0.0317,0.94,0.0297,6.42,2.54,65800.0,1560.0,68.9,16
2012,6,7,176.5068,-18.5649,0.118,0.94,0.11,5.72,2.16,186000.0,4390.0,244.0,16
2012,6,7,174.9907,-19.9776,0.0411,0.94,0.0385,4.31,2.61,58900.0,1390.0,60.1,16
2012,6,8,173.581,-21.2832,0.006,0.94,0.00562,6.6,4.36,21900.0,519.0,18.0,16
2012,6,8,172.1115,-22.595,0.0176,0.94,0.0165,7.92,4.42,78300.0,1850.0,85.2,16
2012,6,9,170.5377,-23.7499,0.0,0.94,0.0,8.08,3.47,0.0,0.0,0.0,16
2012,6,9,168.7119,-25.0718,0.00416,0.94,0.00389,6.34,3.33,11200.0,264.0,7.92,16
2012,6,10,167.0145,-26.2855,0.00572,0.94,0.00535,10.5,3.56,27100.0,642.0,23.4,16
2012,6,10,165.196,-27.5269,0.0069,0.94,0.00646,9.57,3.63,30500.0,721.0,26.9,16
2012,6,15,155.0745,-35.6435,0.00128,0.94,0.0012,9.3,2.58,3900.0,92.3,2.19,16
